"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86bxpbw3m","DZPF2Z2","[dell precision 7730]","Serwis","[Krótki Enter ANSI / US, Niekompletna, QWERTY PL, Podświetlana]","[Ok, Pęknięcie / Uszczerbek]","","","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Nie włącza się]","ZIMA

","","[02.2024 USA]",""
"86bxpby56","5hqfqv2","[dell precision 7730]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P3200 Quadro","32","512","1920 x 1080","[Bez wad]","[Bateria brak]","","","[02.2024 USA]",""
"86bxpc16f","1BPJ8S2","[dell precision 7730]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P3200 Quadro","32","512","1920 x 1080","[Bez wad]","[Dźwięk]","BARDZO CICHY GŁOŚNIK
","","[02.2024 USA]",""
"86bxpc2ef","6rj6tt2","[dell precision 7730]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok, Pęknięcie / Uszczerbek]","i7","8850H","P3200 Quadro","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[02.2024 USA]",""
"86bxpcbmb","F0J6QV2","[dell precision 7730]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P3200 Quadro","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Inny]","brak osłony baterii

","","[02.2024 USA]",""
"86bxpcdph","9vzv6y2","[dell precision 7730]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P3200 Quadro","32","512","1920 x 1080","[Bez wad]","","LEKKIE WGIĘCIE Z BOKU I Z TYŁU

","","[02.2024 USA]",""
"86bxppep5","F5MG2Z2","[dell precision 7730]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok, Pęknięcie / Uszczerbek]","i7","8850H","P3200 Quadro","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","uszczerbek z lewej i z tyłu
","","[02.2024 USA]",""
"86bxpprxk","FHH88S2","[dell precision 7730]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","","","","","","1920 x 1080","[Zbita]","[Bateria brak]","","","[02.2024 USA]",""
"86bxppu6t","2ZQ9QV2","[dell precision 7730]","Serwis","[Krótki Enter ANSI / US, Uszkodzona, Niekompletna, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P3200 Quadro","8","BRAK","1920 x 1080","[Bez wad]","[Bateria brak]","brak osłony baterii
Nie działa caps i ~

","","[02.2024 USA]",""
"86bxq5evf","5cd032hdhq","[hp zbook 17 g6]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Wgniotka / Odstaje]","i7","9750H","RTX 4000 Quadro","32","1000","1920 x 1080","[Problem]","[Ramka Matrycy, Dźwięk]","2x 1TB
nie mozna wylaczyc wyciszenia???
Ekran uszkodzony - ciemna plama na górze
obudowa kiepska
","","[24.01.2024 ALLROUND PC]",""
"86bxq5fqa","5cd93789zw","[hp zbook 17 g6]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","9850H","RTX 4000 Quadro","32","1000","1920 x 1080","[Problem]","[Dźwięk]","2x 1TB
nie mozna wylaczyc wyciszenia???
Ekran uszkodzony - pasy
obudowa kiepska
","","[24.01.2024 ALLROUND PC]",""
"86bxq5kwz","5CD90216CL","[hp zbook 17 g5]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P4200 Quadro","32","1000","1366 x 768","[Zwykłe ryski / otarcia]","","2X 1TB
BRAK 2X OSLONKA NA ROGU Z TYŁU
otarcia naroznikow
","","[24.01.2024 ALLROUND PC]",""
"86bxq5nu9","5CD8488FV0","[hp zbook 17 g5]","Przyjęcie","[Krótki Enter ANSI / US, Wytarta, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P4200 Quadro","32","1000","1366 x 768","[Zwykłe ryski / otarcia]","","

","","[24.01.2024 ALLROUND PC]",""
"86bxq5pa2","5CD9087W1V","[hp zbook 17 g5]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P4200 Quadro","32","1000","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","2X 1TB
""dziurka"" w ekranie
brak klawisza touchpadu
wgniotki z boku

","","[24.01.2024 ALLROUND PC]",""
"86bxq5rdn","5cd0324qpw","[hp zbook 17 g6]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","","i7","9750H","RTX 4000 Quadro","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","[Dźwięk]","2x 1TB
nie mozna wylaczyc wyciszenia???
brak osłonki naroznika z tylu
obdarte rogi

","","[24.01.2024 ALLROUND PC]",""
"86bxq5vqg","5cd93798z3","[hp zbook 17 g6]","Przyjęcie","[Krótki Enter ANSI / US, Niekompletna, QWERTY PL, Podświetlana]","","i7","9750H","RTX 4000 Quadro","32","1000","1920 x 1080","[Bez wad]","[Dźwięk]","2x 1TB
nie mozna wylaczyc wyciszenia???
NIE DZIALA KLAWISZ TOUCHPADA
Brak klawisza ESC
wgnieciona obudowa z lewej


","","[24.01.2024 ALLROUND PC]",""
"86bxq5wdy","5CD93789Y7","[hp zbook 17 g6]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","","i7","9850H","RTX 4000 Quadro","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","[Dźwięk]","2x 1TB
nie mozna wylaczyc wyciszenia???
obdarty narożnik


","","[24.01.2024 ALLROUND PC]",""
"86bxq61zh","CND4523YZS","[hp zbook 17]","Serwis","","","","","","","","","","[Bateria bios, Hasło Bios]","","","[24.01.2024 ALLROUND PC]",""
"86bxr6fn2","CND7024D11","[hp zbook 17 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Pęknięcie / Uszczerbek]","i7","6820HQ","Quadro M4000M","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","","+512GB
Pęknięta klapa na rogu.
","","[24.01.2024 ALLROUND PC]",""
"86bxtevrq","2zbt433","[dell latitude 5500]","Magazyn","[QWERTY PL]","[]","i5","8265U","","8","","","[Zbita]","[Klapa X, Palmrest]","","","[02.2024 USA]",""
"86bxtf64h","F3HJ533","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[]","i5","8265U","","8","BRAK","1920 x 1080","[Bez wad]","[Spód X, Palmrest]","

","","[02.2024 USA]",""
"86bxtgy15","46CT433","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[]","i5","8265U","","8","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[02.2024 USA]",""
"86bxtm3qt","9RHJY33","[dell latitude 5500]","Gotowe do wysyłki","[QWERTY PL]","[Klapa pomalowana]","i5","8265U","Intel","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","","","","[02.2024 USA]",""
"86bxtmrq2","99rt533","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[]","i5","8265U","Intel","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[02.2024 USA]",""
"86bxtnrat","3QJV533","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[Nowa Bateria]","i5","8265U","","8","BRAK","1920 x 1080","[Wszędzie otarcia]","[]","włożona nowa bateria
","","[02.2024 USA]",""
"86bxtnv74","40YV433","[dell latitude 5500]","Magazyn","[Niekompletna, QWERTY PL]","","i5","8265U","","8","BRAK","","[Zbita]","[Spód X, Bateria brak, Klapa X]","","","[02.2024 USA]",""
"86bxtny0y","BJYV433","[dell latitude 5500]","Magazyn","[QWERTY PL]","[Klapa pomalowana, Nowy palmrest]","i5","8265U","","8","BRAK","","[Dotyk, Zbita]","[]","NO TEST

","","[02.2024 USA]",""
"86bxu0r3m","960VY33","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[]","i5","8265U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X]","LEKKO PALM

","","[02.2024 USA]",""
"86bxu0w61","FXNV433","[dell latitude 5500]","Sklep","[QWERTY PL]","[]","i5","8265U","","8","BRAK","","[Dotyk, Mikro otarcia]","[]","



","","[02.2024 USA]",""
"86bxu175b","8V9W433","[dell latitude 5500]","Gotowe do wysyłki","[QWERTY PL]","[]","i5","8265U","","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","[]","

","","[02.2024 USA]",""
"86bxu19ek","DLYGM33","[dell latitude 5500]","Magazyn","[QWERTY PL]","[]","i5","8365U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Spód X, Touchpad]","

","","[02.2024 USA]",""
"86bxu2m38","h90t533","[dell latitude 5500]","Gotowe do wysyłki","[QWERTY PL]","[Klapa pomalowana]","i5","8265U","","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Spód X]","","","[02.2024 USA]",""
"86bxu4wj1","7tgt533","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[Nowa Klapa]","i5","8265U","Intel","8","BRAK","1920 x 1080","[Dotyk, Zwykłe poświatki, Mikro otarcia]","[]","

","","[02.2024 USA]",""
"86bxu5829","2kkt533","[dell latitude 5500]","Allegro Irena","[QWERTY PL]","[]","i5","8265U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","lekko palm 
lekko spod
","","[02.2024 USA]",""
"86bxu5ywv","b7qzw33","[dell latitude 5500]","Magazyn","[QWERTY PL]","[]","i5","8265U","Intel","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Palmrest, Ramka Matrycy]","","","[02.2024 USA]",""
"86by9whbg","5CG94251M6","[hp zbook 15u g6]","Serwis","[QWERTY PL]","","","","","16","BRAK","","","[Bateria brak, Nie włącza się]","","","[11.03.2024 ALLROUND PC]",""
"86by9wqfp","5cg80931yt","[hp zbook 15u g3]","Przyjęcie","[QWERTY PL, Podświetlana]","[Ok]","i7","6500U","Radeon RL M350","32","512","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","+500GB
","","[11.03.2024 ALLROUND PC]",""
"86by9wx3e","5cg83834c7","[hp zbook 15u g3]","Pojedyncze","[QWERTY PL, Podświetlana]","[Pęknięcie / Uszczerbek]","i7","6500U","Radeon RL M350","32","512","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","+500GB
2122LAP2/0426
","","[11.03.2024 ALLROUND PC]",""
"86by9y684","5cg751427c","[hp zbook 15u g3]","Pojedyncze","[QWERTY PL, Podświetlana]","[Ok]","i7","6500U","Radeon RL M350","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","2222LAP/0526
","","[11.03.2024 ALLROUND PC]",""
"86by9z774","5CG8265689","[hp zbook 15u g3]","Pojedyncze","[Niekompletna, QWERTY PL, Podświetlana]","","i7","6500U","Radeon RL M350","32","512","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","2108LAP2/0426
","","[11.03.2024 ALLROUND PC]",""
"86bya1ez5","5cg9258p2q","[hp zbook 15u g5]","Przyjęcie","","[Ok]","","","","","","","","[Hasło Bios]","","","[11.03.2024 ALLROUND PC]",""
"86bya26am","5cg84623fr","[hp zbook 15u g5]","Pojedyncze","[QWERTY PL]","[Ok]","i7","8650U","Radeon WX 3100","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","","2191LAP2/0526
","","[11.03.2024 ALLROUND PC]",""
"86bya38e5","5CG9305HDC","[hp zbook 15u g5]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8650U","Radeon WX 3100","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[11.03.2024 ALLROUND PC]","206535473"
"86bya54c6","cnd8294rzm","[hp zbook studio g4]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i7","7820HQ","Quadro M1200","32","1000","1920 x 1080","[Dotyk, Zwykłe poświatki]","","","","[11.03.2024 ALLROUND PC]",""
"86byahy43","5CG838344R","[hp zbook 15u g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","","","","","","","","[Zbita]","[Bateria bios, Hasło Bios]","","","[11.03.2024 ALLROUND PC]",""
"86byajbvh","5cd9473lb6","[hp zbook 15 g6]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","","[Nie włącza się]","","","[11.03.2024 ALLROUND PC]",""
"86bybktj5","5cg5365wbp","[hp zbook 15u g2]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","5500U","","8","256","","","[Hasło Bios]","","","[11.03.2024 ALLROUND PC]",""
"86bybmayu","cnd7372swp","[hp zbook studio g3]","Pojedyncze","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Pęknięcie / Uszczerbek]","i7","6820HQ","Quadro M1000M","16","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Touchpad]","2332LAP2/0626
","","[11.03.2024 ALLROUND PC]",""
"86bybn91c","cnd7084ztd","[hp zbook studio g3]","Magazyn","[Krótki Enter ANSI / US, QWERTY PL]","","","","","","BRAK","","","[Bateria brak]","uszcz palmrestu
uszkodzona guma od spodu
","","[11.03.2024 ALLROUND PC]",""
"86bybndv0","5CG1408QWY","[hp zbook firefly 15 g8]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","1185G7","Quadro T500","32","2000","1920 x 1080","[Zbita]","","NO TEST
","","[11.03.2024 ALLROUND PC]",""
"86byc1deg","5cg84623h0","[hp zbook 15u g5]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","8650U","Radeon WX 3100","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[11.03.2024 ALLROUND PC]",""
"86byc1q3m","5CG9305HDL","[hp zbook 15u g5]","Serwis","[Krótki Enter ANSI / US, Niekompletna, QWERTY PL, Podświetlana]","[Ok]","","","","16","BRAK","","[Zwykłe ryski / otarcia]","[Hasło Bios]","NO TEST 
","","[11.03.2024 ALLROUND PC]",""
"86bwf4r44","2C6SST2","[dell precision 7530]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8400H","P2000 Quadro","32","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","","","3","[Zbook / Precision stare]",""
"86bwf6wtx","1D04NH2","[dell precision 7520]","Magazyn","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Klapa ma otarcia, Ok]","i7","6820HQ","M1200 Quadro","8","BRAK","1920 x 1080","[Bez wad]","","","3","[Zbook / Precision stare]",""
"86bwggby1","32r8xt2","[dell precision 7530]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8400H","P2000 Quadro","32","512","","[]","[]","","3","[Zbook / Precision stare]",""
"86bwgge78","1Z2Z6S2","[dell precision 7530]","Serwis","[Brak]","[Pęknięcie / Uszczerbek]","i5","8400H","","32","","","[]","[Inny, Ramka Matrycy]","NO TEST - nie mozna zbotowac, 
głośny, wytarty włącznik, 
uszkodzony spód","3","[Zbook / Precision stare]",""
"86bwgghur","JBQBXT2","[dell precision 7530]","Serwis","[Pionowy Enter ISO / EU, Niekompletna, Francuska]","[Ok]","i5","8400H","P2000 Quadro","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Zawiasy ]","","3","[Zbook / Precision stare]",""
"86bwh0r84","501QVP2","[dell precision 7520]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i7","7820HQ","M1200 Quadro","32","512","","[Zwykłe ryski / otarcia]","[Gniazdo ładowania ]","+ 8RAM
Gniazdo nie ładuje
Brak blaszki mocującej gniazdo ładowania
NO TEST
","3","[Zbook / Precision stare]",""
"86bwh0vcm","8y0rhm2","[dell precision 7520]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Wgniotka / Odstaje]","","","","","","","[Brak]","[Inny, Ramka Matrycy]","lekko wygięta obudowa z tyłu, brak ramki matrycy","3","[Zbook / Precision stare]",""
"86bwh0wzu","HHLR3M2","[dell precision 7520]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","i7","7820HQ","M1200 Quadro","16","512","1920 x 1080","[Bez wad]","[Inny]","wgięta obudowa z prawej","3","[Zbook / Precision stare]",""
"86bwjq00c","JF19PQ2","[dell precision 7520]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Klapa ma otarcia, Ok]","i7","7820HQ","M1200 Quadro","16","500","1920 x 1080","[]","[Inny]","CIEMNIEJ ŚWIECI, sam sie wylacza","3","[Zbook / Precision stare]",""
"86bwxthdr","5mnh3z2","[dell precision 5530]","Serwis","[Pionowy Enter ISO / EU, QWERTY PL]","[Klapa ma otarcia, Pęknięcie / Uszczerbek]","i7","8850H","P1000 Quadro","16","512","1920 x 1080","[Bez wad]","","od spodu uszczerbek - odstaje","3","[Zbook / Precision stare]",""
"86bxqur3f","8s663x2","[dell precision 7530]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","8850H","P2000 Quadro","64","1024","1920 x 1080","[Dotyk, Zbita]","","","","[Zbook / Precision stare]",""
"86bxtnfzj","9R576S2","[dell precision 7530]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","8850H","P1000 Quadro","16","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[Zbook / Precision stare]",""
"86bxtnwqn","46fvl13","[dell precision 7530]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","","","","","","","[Zbita]","","","","[Zbook / Precision stare]",""
"86bxtpgnp","5gvtqv2","[dell precision 7530]","Serwis","[Brak]","[Ok]","","","","","","","[Wielka rysa / rysy]","[Bateria X]","NO TEST

","","[Zbook / Precision stare]",""
"86bwjppk4","6sftyy2","[dell precision 7540]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Klapa ma otarcia, Ok]","","","","","","","[]","[Bateria brak, Nie włącza się]","","3","[Zbook / Precision stare]",""
"86bwjvj2h","B1941Z2","[dell precision 7540]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","","[Inny]","zawiesza się, wgłebienie na srodku klawiatury, glosny","3","[Zbook / Precision stare]",""
"86bwzwyup","g6v4n13","[dell precision 7540]","Serwis","[Brak]","","","","","","","","[Brak]","[Ramka Matrycy]","Brak ramki
NO TEST","3","[Zbook / Precision stare]",""
"86bxqqpv8","f7ph373","[dell precision 7550]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","10400H","Quadro T2000","32","512","1920 x 1080","[Bez wad]","","","","[Zbook / Precision stare]",""
"86bxqtbt2","6qvx733","[dell precision 7740]","Przyjęcie","[Pionowy Enter ISO / EU, Uszkodzona, Podświetlana, Francuska]","[Ok]","i7","9850H","RTX 3000","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","7","[Zbook / Precision stare]",""
"86bxqtrvm","3xvqxy2","[dell precision 7740]","Pojedyncze","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","","i9","9980HK","RTX 4000","32","BRAK","1920 x 1080","[Mikro otarcia]","","2084LAP2/0326
","","[Zbook / Precision stare]",""
"86bxu0dke","JHR0VT2","[dell precision 7730]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","8850H","P3200 Quadro","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[Zbook / Precision stare]",""
"86bxu2ge5","6sm7k13","[dell precision 7540]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Wgniotka / Odstaje, Ok]","i9","9980HK","T2000 Quadro","32","BRAK","1920 x 1080","[Mikro otarcia]","","","","[Zbook / Precision stare]",""
"86bxu3zfz","7xm4yy2","[dell precision 7540]","Serwis","[Brak]","[Ok]","","","","Brak","","","[Brak]","[Bateria brak]","NO TEST
","","[Zbook / Precision stare]",""
"86bxu4214","GSZP5S2","[dell precision 7540]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","[]","[Nie włącza się]","Jakby próbował się włączyć ale nic się nie dziej poza zaświeceniem się diody power i przycisku On/Off.
","","[Zbook / Precision stare]",""
"86bxu4bcd","dgb4yy2","[dell precision 7540]","Magazyn","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","9850H","RTX 3000 Quadro","32","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[Zbook / Precision stare]",""
"86bxu4na6","7yfkq13","[dell precision 7540]","Sklep","[Pionowy Enter ISO / EU, Francuska]","[Wgniotka / Odstaje]","","","","","","","[Zbita]","","NO TEST
","","[Zbook / Precision stare]",""
"86bxr5k2r","5CD943363Q","[hp zbook 17 g6]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Wgniotka / Odstaje, Pęknięcie / Uszczerbek]","","","","","","","","[Inny, Palmrest]","Prawdopodobnie uszkodzona grafika.
wgniecenia koło USB oraz od frontu.
","","[Zbook / Precision stare]",""
"86bxu0p9e","5cd9375wg1","[hp zbook 17 g5]","Przyjęcie","[Krótki Enter ANSI / US, Niekompletna, QWERTY PL, Podświetlana]","[Ok]","i7","8850H","P1000 Quadro","16","512","1920 x 1080","[Bez wad]","","","","[Zbook / Precision stare]",""
"86byc33eq","5CG9036ZZM","[hp zbook 15u g5]","Pojedyncze","[QWERTY PL]","[Ok]","i7","8650U","","16","256","","[Bez wad]","[]","2191LAP2/0526
","","[11.03.2024 ALLROUND PC]",""
"86bycp03m","CND810BFKK","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i7","6700HQ","Quadro M1000M","16","256","1920 x 1080","[Bez wad]","","","","[11.03.2024 ALLROUND PC]",""
"86bycp2g1","cnd810bfkx","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","6700HQ","Quadro M1000M","8","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[11.03.2024 ALLROUND PC]",""
"86bycpa5y","cnd83253bv","[hp zbook 15 g3]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","","","","","16","","","[]","[Hasło Bios]","no test
","","[11.03.2024 ALLROUND PC]",""
"86bycpt79","CND6497SZ5","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","","i7","6820HQ","Quadro M2000M","32","1000","1920 x 1080","[Zwykłe poświatki]","","+ 512GB
rogi palmrestu brzydkie
","","[11.03.2024 ALLROUND PC]",""
"86bycpxmd","CND83253BZ","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i7","6700HQ","Quadro M1000M","16","256","1920 x 1080","[Bez wad]","","","","[11.03.2024 ALLROUND PC]",""
"86bydfuqt","cnd8253dhl","[hp zbook 17 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","","","","","","","[]","[Nie włącza się]","ZIMA
","","[11.03.2024 ALLROUND PC]",""
"86bydgf3y","0","[hp zbook 17 g3]","Przyjęcie","[Krótki Enter ANSI / US, Uszkodzona, QWERTY PL, Podświetlana]","[Ok]","i7","6820HQ","M4000M Quadro","32","1000","1920 x 1080","[Bez wad]","","+ 512GB
KLAWISZ ""L"" i "";"" NIE DZIALA
","","[11.03.2024 ALLROUND PC]",""
"86bydgxa1","cnd810bfk1","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","6700HQ","M1000M Quadro","8","1000","1920 x 1080","[Mikro poświatka]","","+ 256GB
","","[Zbook / Precision stare]",""
"86bydhkuj","CND7220Y69","[hp zbook 15 g3]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","6700HQ","M1000M Quadro","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria bios]","","","[Zbook / Precision stare]",""
"86bydhp9f","CND810BFKG","[hp zbook 15 g3]","Serwis","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","6700HQ","","16","","","[Problem]","[]","pionowe pasy
","","[Zbook / Precision stare]",""
"86bydj3cn","CND6512JJP","[hp zbook 15 g3]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","6700HQ","AMD Radeon R9 M375X","8","512","1920 x 1080","[Bez wad]","","","","[Zbook / Precision stare]",""
"86bydj7y1","cnd810bfkf","[hp zbook 15 g3]","Serwis","[]","","","","","","","","[]","[Nie włącza się]","PRZY ZMIANIE SLOTU RAM
","","[Zbook / Precision stare]",""
