"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86bzjqnr4","5wkyfh2","[dell latitude 5580]","Serwis","[QWERTY PL]","","i5","","","8","","","[Dotyk]","[Palmrest, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzjqyad","bvc1nq2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Palmrest]","","","[od 1.07.2024 wprowadzone]",""
"86bzjrg0n","2mp1vn2","[dell latitude 5590]","Serwis","[Malowana QWERTY PL]","","","","","","","","[]","[Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzjrm9n","6qc9mq2","[dell latitude 5590]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X]","","","[od 1.07.2024 wprowadzone]",""
"86bzjrvjx","9d0t7h2","[dell latitude 5590]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzjvtt5","8VDWTP2","[dell latitude 5580]","Przyjęcie","[Uszkodzona, QWERTY PL]","","i5","6300U","","8","BRAK","1920 x 1080","[]","[Touchpad]","","","[od 1.07.2024 wprowadzone]",""
"86bzjw6bf","frwjqq2","[dell latitude 5590]","Serwis","[Francuska]","","i5","8250U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Spód X, Bateria brak, Inny, Bateria bios]","RESTARTUJE SIĘ
","","[od 1.07.2024 wprowadzone]",""
"86bzjwjgz","8y6fbh2","[dell latitude 5580]","Serwis","[QWERTY PL]","","i5","7","","8","","","","[Nie włącza się]","ZIMA
","","[od 1.07.2024 wprowadzone]",""
"86bzjwkev","dzf9pn2","[dell latitude 5580]","Przyjęcie","[Francuska]","","i5","7300U","","16","BRAK","1366 x 768","[Zwykłe ryski / otarcia]","[Bateria brak, Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bzjwp7u","7535hm2","[dell latitude 5580]","Serwis","[QWERTY PL]","","","","","Brak","BRAK","","","[Spód X, Bateria brak, Inny]","ŚLADY SPALENIZNY
","","[od 1.07.2024 wprowadzone]",""
"86bzjwyun","d6d05h2","[dell latitude 5580]","Przyjęcie","[Francuska]","","i5","7440HQ","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzjxne5","224GK13","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkccaz","64s80n2","[dell latitude 5580]","Przyjęcie","[Uszkodzona, QWERTY PL]","","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Palmrest, Touchpad]","","","[od 1.07.2024 wprowadzone]",""
"86bzkcheg","brak sn 5","[dell latitude 5580]","Serwis","[QWERTY PL]","","i5","7","","8","BRAK","","[]","[Spód X, Bateria brak, Inny]","SKOKI NAPIĘCIA
","","[od 1.07.2024 wprowadzone]",""
"86bzkctmj","D1RFFH2","[dell latitude 5580]","Przyjęcie","[QWERTY PL]","","i7","7600U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzkd51y","284q6h2","[dell latitude 5580]","Przyjęcie","[Francuska]","","i5","6200U","","8","BRAK","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Palmrest]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdb44","D095JR2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdfvb","7Y6F5S2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdj2a","99by0g2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdm2a","fkhp7s2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdnmx","CTM9SQ2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdptk","5QPY4S2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdqrv","ATF297469","[dell latitude 5590]","Serwis","[Francuska]","","i5","7300U","","8","BRAK","","[]","[Bateria brak, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdwvc","4sqjqq2","[dell latitude 5590]","Przyjęcie","[]","","i5","8250U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkdz6r","2hw1vn2","[dell latitude 5590]","Przyjęcie","[Malowana QWERTY PL]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzkeaez","atf297635","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkehn8","5WBQQQ2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","8250U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria bios, Dźwięk]","","","[od 1.07.2024 wprowadzone]",""
"86bzkem6j","3FLHXT2","[dell latitude 5590]","Serwis","[QWERTY PL]","","","","","","","","[]","[Spód X, Klapa X, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzkf6cc","cx96hr2","[dell latitude 5590]","Serwis","[QWERTY PL]","","","","","","","","[Problem]","[Spód X]","ARTEFAKTY
","","[od 1.07.2024 wprowadzone]",""
"86bzkf8r1","9d57hr2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[]","[Spód X, Klapa X, Palmrest]","","","[od 1.07.2024 wprowadzone]",""
"86bzkfb38","1M2SK13","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzkgcgy","27c6jr2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkgpnq","hxyf5s2","[dell latitude 5590]","Serwis","[Francuska]","","","","","","","","[]","[Spód X, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzkgqbv","3JCP2X2","[dell latitude 5590]","Serwis","[Francuska]","","","","","","","","[]","[Spód X, Bateria brak, Bateria X, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzkgvbf","4p74hc2","[dell latitude e7470]","Przyjęcie","[QWERTY PL]","","i5","6300U","","8","BRAK","1600 x 900","","[Spód X, Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzkgvbq","3hxpqv2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkh7fk","BDQLNV2","[dell latitude 5590]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkj934","FB40RQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkjcg6","8b7ktt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Klapa X]","","","[od 1.07.2024 wprowadzone]",""
"86bzkjg9t","D961RV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Dotyk]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkjr3w","84rrhr2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkju45","6JRPQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkjw4y","8M01RV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkjyd8","CD1QQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkk1th","5658nf2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkk5ar","csjbrq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkk75v","3JNS7S2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkk8k8","FH3PQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkka8t","67FFZW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Bez wad]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkb9y","86FFZW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Bez wad]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkby2","CPHBRQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Bez wad]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkcqz","9KRG0Z2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkewt","80XWYW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkgrk","6L2GRQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[]","","","","[od 1.07.2024 wprowadzone]",""
"86bzkkme8","2hp3tt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bzkkpc7","BXBPQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkkxn6","74wlsq2","[dell latitude 7490]","Serwis","[Francuska]","","i7","8","","","","","","[Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzkkxnt","CF1QQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Dotyk]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzkm0r0","dc40rq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Nowa]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzma1cr","56FLSQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzma1kz","gw8shr2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzma4u1","8BDYMQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","BRAK","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzma5mu","12dymq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzma6qq","FCWRRN2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8350U","","8","256","1920 x 1080","[]","[Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzma88w","ff24pq2","[dell latitude 7490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzma9jv","g824wt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak, Touchpad]","","","[od 1.07.2024 wprowadzone]",""
"86bzmabra","d6z7rn2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzmabxt","16QM7Y2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[Brak]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmadtr","4l545q2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmafvt","5RJTQV2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzmahdr","1NYKVT2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmaj1a","BBV7NF2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmakrw","338n5q2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmamkz","htxrhr2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmaqqk","8q6prq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmc9bf","H0B0RQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmcapj","j56yyw2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmcbyg","3w9ryw2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmccum","4xxg0z2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmcf4p","d8l1rv2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Spód X, Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzmchw0","BRAK SN","[dell latitude 7490]","Serwis","[QWERTY PL]","","","","","8","","","[]","[Spód X, Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmcuku","bx3l1z2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[Brak]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmd029","8KBTNQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmdrf0","g3d21z2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[]","[Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzme7ar","46WVMQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmej2h","8jnhpq2","[dell latitude 7490]","Serwis","[]","","i5","8250U","","8","256","1920 x 1080","[Zwykłe poświatki]","[USB , Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmetpe","26FLSQ2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzmexh6","8d4lvt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","BRAK","1920 x 1080","[]","[USB ]","","","[od 1.07.2024 wprowadzone]",""
"86bzmf2fd"," 6H9ZYW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Spód X, Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmf5kg","bdps5s2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmf6kv","j8x1tt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Spód X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmf9jp","5QRG7Y211","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[Brak]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmfa34","29KB0Z21","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[]","[Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzmfb41","57RYYW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmff37","4n0t5s2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmfqcz","7zmnlq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmfthd","340s7s2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmfzct","63JV6Y2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmg0hr","2x2lsq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmg1yd","FG3H0Z2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmg382","DKKYYW2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmg46p","cxvvmq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmg965","bmrcvp2","[dell latitude 7490]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","BRAK","1920 x 1080","[Dotyk, Bez wad]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgb61","fd3shr2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[od 1.07.2024 wprowadzone]",""
"86bzmggcw","33n3tt2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Dźwięk]","","","[od 1.07.2024 wprowadzone]",""
"86bzmghke","3KL71Z2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","8","","","[]","[Touchpad, Nie włącza się]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgjt8","3TXC9Y2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[Brak]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgka5","GPD21Z2","[dell latitude 7490]","Serwis","[Francuska]","","i5","8","","","","","[Brak]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgp8z","FW0D0Z2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","7300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgrf3","1djjqq2","[dell latitude 7490]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","256","1920 x 1080","[Bez wad]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgrun","d9jjqq2","[dell latitude 7490]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","BRAK","1920 x 1080","[Bez wad]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzmgu3u","6br3mq2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i7","8650U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
